Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'96,Miscellaneous manufactured articles,92151,87120,90307,100470,120531,138743,166371,142167,115032,125030,134504,724949,783108,867727,849639,813541,728965,759616,798288
'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",441734,460915,538265,503904,521340,680156,759100,842290,569507,722125,743843,812839,749242,724504,731628,718904,751249,789386,705067
'08,Edible fruit and nuts; peel of citrus fruit or melons,183870,196342,242610,294301,344205,431544,458648,468693,369869,398491,537621,629585,574523,587688,659414,602060,585901,685028,687996
'09,"Coffee, tea, mat� and spices",129007,126507,144919,158904,177077,197793,213611,243723,278255,385657,558527,551376,520840,547650,611012,651131,727620,630058,634127
'81,Other base metals; cermets; articles thereof,276858,312165,305764,564349,511230,510200,740320,902445,403424,473686,558075,469500,420545,497206,440597,402834,612931,832136,576883
'70,Glass and glassware,759411,748778,801024,860489,893755,975917,899547,837510,495855,496198,514078,514124,521291,608705,610149,613647,606370,606847,568394
'78,Lead and articles thereof,103052,106216,108682,184662,226219,312795,501324,543153,430142,587163,715379,604338,610333,644379,542673,560559,637587,607461,553454
'61,"Articles of apparel and clothing accessories, knitted or crocheted",862509,879470,861588,844284,769067,739810,660484,497326,385897,454049,497056,478296,462368,492772,515394,433784,444495,495537,506139
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",332825,334172,346052,350542,322457,321936,326877,296113,264767,296058,300796,295962,305553,333455,346543,366331,392479,423938,476642
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,252000,269763,273530,294750,360012,399533,436213,435177,366145,391455,426362,447460,421417,421266,396550,422959,435608,428892,453284
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",299338,346833,393143,465728,500457,535442,583228,559410,454926,546958,562546,556061,522095,511026,495866,482034,513559,519259,449286
'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",318777,308877,297563,267207,234946,271601,294095,306039,232702,277174,285934,325169,360269,367131,293543,297056,440858,415956,428860
'97,"Works of art, collectors' pieces and antiques",271364,167587,167922,411063,465836,453191,551968,350341,287723,310829,340921,205087,287945,250394,242927,334017,251877,226970,347282
'54,Man-made filaments; strip and the like of man-made textile materials,513331,548066,546560,591930,612285,610159,615299,510583,458211,549088,582515,542742,484964,434578,394587,360032,319867,319877,329509
'05,"Products of animal origin, not elsewhere specified or included",128326,123858,115325,116523,152951,170733,171582,190610,173174,207412,214332,228803,243716,274696,263062,258727,268193,266144,274745
'35,Albuminoidal substances; modified starches; glues; enzymes,131884,150685,204566,211702,239695,236292,253865,231192,221908,213626,224523,235287,244900,242057,257206,230872,232658,245318,273045
'43,Furskins and artificial fur; manufactures thereof,216170,208246,239550,278156,298022,397400,355429,408306,295956,443353,533019,707577,957107,648165,631788,391133,310220,338157,265676
'93,Arms and ammunition; parts and accessories thereof,86006,121319,147423,206205,189441,246038,274738,257447,220274,271872,243729,251195,279239,240995,251421,234135,270013,235763,253709
