Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'24,Tobacco and manufactured tobacco substitutes,1458902,1492532,1683567,1759595,1680107,1815403,1941003,2483536,2644007,2335859,2907179,2422675,2451574,2652227,2161979,2147536,2459006,2771556,2855809
'35,Albuminoidal substances; modified starches; glues; enzymes,1004775,1032078,1194704,1464496,1600075,1636327,1877523,2357941,2028661,2142303,2540471,2441665,2589627,2735813,2277655,2148759,2376756,2467666,2489449
'91,Clocks and watches and parts thereof,963922,936956,1057537,1160153,1224659,1424527,1483855,1846931,1550140,1870902,2466884,2727748,2882863,2832121,2831551,2331566,2250261,2262119,2320875
'89,"Ships, boats and floating structures",1707458,873008,1903914,1777238,3508147,8792554,3776566,8932413,6631894,14709972,10134218,6112447,4548694,2556570,2015044,2850156,2956421,2469818,2290482
'81,Other base metals; cermets; articles thereof,645937,581940,637726,915302,1300680,1584665,1872993,2457533,1267717,1608025,2328631,2249601,2176202,2308674,1863628,1794397,2189742,2453875,2145577
'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",1229751,1227931,1280949,1494938,1749259,1823492,2081541,2583297,1914497,2409353,2748769,2359876,2343939,2380743,1971428,1991331,2063388,2336983,2133845
'01,Live animals,487319,464353,517029,674448,999452,1281093,1215067,1983686,2077760,1986764,2133151,2293725,2695054,2582330,1961745,2255700,2195208,1917912,2023698
'75,Nickel and articles thereof,841672,891494,921370,1504051,1859569,2673927,4124551,2733126,1149055,2265998,2823800,2358230,1823266,1804176,1436181,1233018,1469449,1871768,1870391
'17,Sugars and sugar confectionery,742403,815133,1075316,1291646,1401928,1415299,1579747,2064556,1746324,1634846,1958013,2082030,2191084,2126223,1770800,1780699,1856618,1826010,1806117
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",666413,727138,823803,943385,1145721,1251377,1291632,1567581,1306911,1382729,1641806,1472736,1523195,1627902,1452238,1471382,1606296,1752670,1679952
'54,Man-made filaments; strip and the like of man-made textile materials,1514197,1449186,1496724,1570879,1653951,1771069,1957951,2232575,1515347,1822899,2051147,1795202,1804276,1913700,1677957,1641138,1751623,1822361,1625021
'79,Zinc and articles thereof,508754,441022,482399,536659,686759,1680364,1944386,1239452,885488,1409064,1591835,1348059,1375385,1561233,1353715,1433827,1844935,1915812,1601746
'55,Man-made staple fibres,1290662,1199143,1297408,1464794,1510032,1546446,1766485,2021498,1516912,1838198,2300623,1980028,2012097,2065746,1675103,1639474,1672359,1743382,1591523
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",741167,775000,937847,1056494,1201967,1312730,1483293,1797436,1388094,1268740,1573489,1438142,1435563,1379955,1206071,1240976,1294724,1342300,1269524
'57,Carpets and other textile floor coverings,1154565,1054068,1090477,1186231,1218808,1246436,1254826,1463695,1372934,1379903,1534796,1281083,1321331,1332644,1159698,1216369,1239187,1262669,1184123
'31,Fertilisers,671766,583462,790452,843709,945493,936188,1111177,2355324,1166522,1466353,2104783,1937112,1894961,1918324,1595701,1282394,1260414,1084788,1179780
'05,"Products of animal origin, not elsewhere specified or included",448875,435711,509393,599539,633509,623182,656294,969315,874998,882435,1100045,1160684,1196794,1155758,934169,936049,1130575,1163154,1111401
'37,Photographic or cinematographic goods,1258782,1161652,1201205,1568819,1410007,1469992,1341523,1294395,1095733,1090195,1147991,1080322,1114842,1052396,841029,865819,989652,1093104,1032558
'52,Cotton,1340128,1227624,1280961,1321907,1249049,1264041,1329943,1434565,1037636,1228758,1706885,1295272,1288763,1253316,1021913,991180,1057268,1037474,866557
'65,Headgear and parts thereof,182339,210209,237572,272976,299060,353489,370212,487103,477731,554958,624515,551422,580031,641051,569269,612361,679500,725559,795716
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,240582,261547,279085,312562,354650,375549,521493,720935,590010,524902,720028,639159,683984,643228,570441,607895,630836,769340,774553
'92,Musical instruments; parts and accessories of such articles,258922,259134,260371,261072,363244,404603,446895,565617,568776,679539,737636,714660,635858,706007,624524,647046,672294,752546,759502
'97,"Works of art, collectors' pieces and antiques",465853,307591,228055,399786,386862,392985,403278,764519,655100,538629,675116,757741,771986,793699,578879,568555,535762,649821,691715
'41,Raw hides and skins (other than furskins) and leather,791346,802896,818462,771198,885841,989586,1046123,1205785,835179,1060485,1303514,1100624,1208784,1290604,944778,896704,904308,858396,677013
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",890678,816409,867461,972254,928646,1030886,1101718,1082987,713633,948360,1246594,1031267,894459,830047,673414,732299,742621,744454,668211
'13,"Lac; gums, resins and other vegetable saps and extracts",220040,216210,258611,293759,356603,357853,403353,481372,459297,502884,589441,595705,614958,597950,529339,536944,560222,670581,616433
'78,Lead and articles thereof,117360,118932,113568,131542,174334,274274,418099,403207,276134,433380,501383,401555,441417,426448,343913,380818,563382,586791,530419
'60,Knitted or crocheted fabrics,403486,409062,462172,457862,461461,497053,542557,618489,491300,545298,645962,598762,551139,571476,504551,511625,535895,533528,486883
'80,Tin and articles thereof,136760,103889,119721,195460,196513,221481,379545,511120,249504,445851,649478,468671,513048,526293,380766,412642,510743,516186,451083
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",137308,129163,148956,153035,162236,164960,196231,264568,200589,214143,259642,216809,211794,254127,250207,236943,243558,278230,287113
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,245046,248557,302794,304029,341545,373692,377813,470186,393341,425830,461684,410613,367721,358383,295916,306897,298664,306494,278137
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,124574,117836,138371,143928,155761,160150,183835,205262,174225,199475,228183,206865,194082,198721,197702,209413,224946,253939,270214
'93,Arms and ammunition; parts and accessories thereof,99327,105451,104204,118280,128596,124387,160861,237192,207566,206978,250035,273313,282509,234735,206985,259373,265616,262871,267982
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,115015,142179,149834,186821,194124,224526,234569,268804,278113,298928,329448,328296,305991,328399,305641,280321,284724,294733,253099
'43,Furskins and artificial fur; manufactures thereof,177127,183434,178860,184145,180509,216990,182030,235261,179654,195981,270761,263349,243535,227222,150196,139201,166858,178025,149314
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",79771,78305,108977,136495,157902,175845,204379,192873,165530,162151,178749,154388,135813,148165,146018,139025,131885,127052,133274
'45,Cork and articles of cork,126704,131702,139930,145652,159106,140607,139784,167007,133903,142669,142145,123954,120365,121447,108861,118106,115123,119148,122736
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,100372,94456,116764,128805,127390,134765,137953,134946,90040,92446,121728,99619,86748,86948,79110,81295,76947,79324,77109
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,51949,37434,38363,39334,40733,28733,35550,41858,30684,34771,39591,33983,39162,49033,42822,43692,46189,50857,52405
'50,Silk,115519,93382,94174,100209,107110,115017,110214,118902,90904,92121,114622,109210,91975,95623,65778,53788,56406,56666,35849
