Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'31,Fertilisers,80385,66195,99504,101471,144998,115737,221158,551396,320663,303825,413168,324187,207274,224914,279966,285808,214077,248712,190462
'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",74040,74712,83810,92933,106575,129641,170134,197353,159764,200514,271200,268633,220429,194522,143004,128158,132661,148336,147332
'17,Sugars and sugar confectionery,97266,102374,90173,116428,133816,179890,158299,166814,174184,277348,308613,276679,248257,190361,176715,204654,219824,184273,144647
'16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",104569,89321,141175,164167,166836,153129,161903,150283,119965,135819,141750,140014,125078,122379,121330,124603,132911,139892,140199
'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,26918,26388,36650,52041,99233,118944,189062,246852,165051,243018,257730,250113,226891,216131,195993,185312,230357,185211,137705
'81,Other base metals; cermets; articles thereof,92428,87679,103951,192924,108687,129583,243772,273330,140391,191577,173417,154299,143870,159706,165299,88265,179133,223599,132363
'20,"Preparations of vegetables, fruit, nuts or other parts of plants",129869,146154,183854,183955,191731,196357,216762,202498,176354,168409,190133,184987,177180,143258,118414,124373,139230,149520,131494
'93,Arms and ammunition; parts and accessories thereof,12785,16322,18026,65613,53452,29199,65590,87872,59024,71621,91205,53800,110115,80897,89763,69929,40269,52133,129195
'62,"Articles of apparel and clothing accessories, not knitted or crocheted",68682,64153,72912,79407,85737,74873,88531,87030,64954,77986,100902,111491,89847,84034,89548,99916,104217,112262,120579
'83,Miscellaneous articles of base metal,49535,49842,66826,86953,93831,102491,124792,103383,88974,102141,112241,123940,117161,109389,99933,85514,94122,103591,118899
'91,Clocks and watches and parts thereof,48828,42517,27578,41911,52162,63448,59532,61674,66091,74868,84447,79419,85603,94389,112357,103598,103489,107052,111606
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,58514,53716,57049,65249,63677,62464,69496,80719,78178,84305,99737,108712,115642,105048,112813,101100,112569,116307,110845
'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",19067,20545,23074,26829,29193,30273,38365,39048,35259,38468,58533,71000,65050,67825,62495,76231,80879,92864,90937
'64,"Footwear, gaiters and the like; parts of such articles",32392,31234,32080,32341,33206,31886,37121,41422,34282,39225,51766,53208,55319,61465,62027,68256,88636,92782,84754
'61,"Articles of apparel and clothing accessories, knitted or crocheted",97000,87933,117711,106621,90675,78023,82170,93892,81493,98548,94694,93718,88363,81164,74397,68436,72474,75706,83008
'96,Miscellaneous manufactured articles,19455,24091,23180,27351,28497,40105,37498,30348,30698,33186,35216,78516,62719,52854,50296,56132,58877,80285,78963
'97,"Works of art, collectors' pieces and antiques",53785,52801,71089,78575,64381,95090,88870,105502,74126,69679,99919,95330,109208,96948,83727,65369,76858,84941,72489
'70,Glass and glassware,109321,102123,112545,140065,152348,150914,155166,126782,132613,142447,112975,139717,136782,110268,114903,82792,65783,65731,64656
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",28136,26404,24422,41952,53001,70470,55471,77662,74107,106293,129573,174605,121396,136461,120834,65040,56378,66378,57867
'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",32825,34813,42086,41999,46469,43275,53169,48758,44352,49476,54239,63204,61959,49533,47990,49149,60324,65509,56619
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",27365,19928,26564,27720,24074,22606,30609,34384,28291,38899,40011,32138,28965,49049,51190,43189,40980,41165,54543
'69,Ceramic products,59728,59857,68089,76678,82521,75648,72280,65941,49894,55723,66075,66259,55880,70865,72483,55971,54706,49793,50871
'09,"Coffee, tea, maté and spices",18583,17158,19562,21633,23358,26068,28587,30888,31800,37278,44826,40287,40071,42124,43707,51093,52431,55079,50472
'24,Tobacco and manufactured tobacco substitutes,36905,54205,63750,77030,60056,88595,123559,105152,101823,116301,126352,84841,54421,62077,50721,51252,52701,45951,42283
'57,Carpets and other textile floor coverings,36445,43955,49842,55280,57330,48568,60257,53347,41317,49309,52260,48666,45382,45206,34334,35617,36648,32765,35750
