Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'40,Rubber and articles thereof,1752296,1834790,2261920,2835855,3215796,4099810,4271667,5437974,3456397,5395608,7581513,6383177,5405319,4929499,4245541,3999910,4668137,4632171,4656978
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,1728806,1694775,1834438,2024036,2233083,2395380,2404838,2751342,3411932,3029069,3784603,3857210,3782749,3749290,3436903,3422573,3503393,3721414,3822467
'22,"Beverages, spirits and vinegar",2115147,2050311,2219209,2477704,2455217,2731409,2815450,2909047,2614463,2858104,3476854,3705208,3553886,3553606,3274248,3312180,3411996,3493779,3661705
'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1430406,1517466,1810193,2120146,2121028,2001004,2162046,2351804,2393694,2840770,3071738,3441425,3156680,2992280,2796735,3054645,3135138,3437896,3637501
'20,"Preparations of vegetables, fruit, nuts or other parts of plants",2053418,1940550,2028898,2342032,2567891,2666824,2860446,2883927,2725475,3004996,3729841,4013558,3753397,3492927,3232096,3152986,3315995,3537680,3532825
'08,Edible fruit and nuts; peel of citrus fruit or melons,1957040,2017816,2104402,2333525,2297949,2223233,2282715,2512728,2608678,2726372,2997735,3204202,2973041,2991165,2999324,3166373,3153313,3431624,3465396
'91,Clocks and watches and parts thereof,1694414,1723094,1847295,2076273,2191171,2319188,2276567,2493736,1867113,2143996,2616923,3050429,2936277,3229887,3298901,3167964,3095324,3190795,3462147
'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",2031909,1947731,2389593,2742689,2592780,2535282,2453520,2775764,3246890,3479978,4227346,4274448,3590887,3470180,3089875,3113610,3001908,2954095,3257002
'74,Copper and articles thereof,812519,691774,705296,1196616,1213448,2234304,2753588,3035608,1392949,2580763,3750075,2634764,2413634,2875758,2189536,2149831,2714079,3120938,2814667
'75,Nickel and articles thereof,905459,926870,1386979,2188680,2123077,3147321,5613156,3457921,1650023,3116538,3468131,2624345,2410547,2855578,2331460,1749094,2076035,2895416,2769489
'23,Residues and waste from the food industries; prepared animal fodder,1448281,1503299,1543433,1806449,1842871,1975322,2124103,2681725,2667805,3012393,3085141,3220874,3099870,3119290,2621611,2375010,2351553,2643528,2621786
'07,Edible vegetables and certain roots and tubers,1963011,1686261,1762659,1937506,1915430,1925093,1756880,1684163,1712713,2153201,2531966,2699310,2512244,2445830,2342260,2473264,2496165,2581804,2470309
'70,Glass and glassware,1218353,1202676,1364787,1753504,1867125,2229246,2200334,2521468,1918551,2358977,2671306,2566826,2426567,2484036,2285096,2287481,2264071,2425966,2296745
'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",834819,843043,856346,990909,1063770,1023286,1263993,1500796,1155886,1331701,1655598,1648031,1615516,1789547,1576573,1437645,1689722,1851390,1920424
'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",722345,727248,810896,997444,1097885,1143359,1239350,1322440,965738,1272431,1513106,1683350,1602493,1624181,1577319,1626059,1682706,1785016,1780301
'09,"Coffee, tea, mat� and spices",983899,906795,922748,1107871,1353760,1392323,1472596,1716285,1545440,1877336,2616370,2216771,2093866,1995248,2126908,1922619,1947535,1776955,1754427
'21,Miscellaneous edible preparations,969827,998822,1114622,1282200,1462626,1352818,1352124,1464218,1423143,1543042,1821381,1919682,1806395,1785256,1612285,1611013,1710669,1742067,1674111
'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",1346106,1176641,1222336,1391951,1526234,1614264,1703953,2330322,1724166,2059063,2148183,2034254,1860223,1858041,1669302,1528696,1538256,1674843,1621274
'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1062432,1085284,1152131,1168720,1252182,1272137,1317938,1358780,1155101,1259347,1555303,1692187,1658451,1600912,1426168,1381386,1404590,1546310,1539131
'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",824826,798660,951313,1037909,1081377,1163222,1265224,1500107,1132616,1538103,1793952,1628467,1493304,1493882,1370508,1367308,1413215,1536496,1496024
'96,Miscellaneous manufactured articles,644041,624005,693927,758865,828960,920960,966542,1092159,1032567,1116045,1273992,1466577,1442914,1414130,1423926,1432789,1466319,1505667,1468250
'83,Miscellaneous articles of base metal,529722,511873,624038,779984,862100,964142,1073206,1175837,919164,1150918,1265882,1364310,1394106,1533441,1401740,1346590,1375924,1445017,1463914
'81,Other base metals; cermets; articles thereof,766869,622072,841363,1686888,1769544,1887825,2329614,2966189,1134339,1777998,2051824,1500395,1279850,1434314,1279106,1142763,1532558,2023644,1454220
'15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...,503164,570957,677084,830769,887618,858149,1074478,1592529,1121178,1310057,1762863,1658511,1483394,1497898,1464447,1374355,1486478,1487498,1429120
'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,1359547,1140162,1249463,1378060,1298469,1453616,1452093,1548057,1046986,1499204,1666829,1450857,1394869,1426658,1332670,1198460,1376509,1559820,1362509
'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",753302,790802,874217,971996,1013491,1028333,1056473,1189497,1103598,1196915,1417734,1466679,1373398,1348645,1144483,1118560,1220713,1236225,1306786
'35,Albuminoidal substances; modified starches; glues; enzymes,675073,660264,701087,834776,886344,852086,977601,1230111,1072609,1162145,1372086,1429792,1427065,1447377,1304409,1170445,1243081,1262217,1279590
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",363332,342977,378715,427695,485570,521059,558076,673257,634677,748191,941801,978323,930861,1015781,1018599,1064276,1170605,1229560,1236052
'69,Ceramic products,643116,646802,761614,880367,965820,1041498,1060901,1180678,1003039,1195943,1345096,1318205,1342177,1312522,1194473,1125915,1179873,1244099,1220261
'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",467690,491446,571468,645837,682587,721670,781524,903752,806427,904719,1121024,1091152,1035516,1030420,928897,1003915,1087861,1147302,1137645
'18,Cocoa and cocoa preparations,436098,474629,611662,617769,630771,688266,811978,823482,817654,909318,1009144,1008641,930489,1053763,953586,1037919,1013588,1017586,1002280
'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",766632,730256,797336,854820,886333,820632,879742,948636,986874,1008258,1121869,1218846,1219982,1400086,793282,796635,806345,808056,997665
'54,Man-made filaments; strip and the like of man-made textile materials,281891,323414,405684,475999,499073,533485,616231,716521,545572,720288,992337,906737,865042,920401,859268,820382,838057,912016,874448
'31,Fertilisers,481918,526339,530545,641437,709041,727524,787182,1621925,865101,850764,1056064,1079373,980741,878480,819021,681363,726125,786732,770706
'05,"Products of animal origin, not elsewhere specified or included",563000,452561,475291,602000,601332,595840,569066,639442,573063,609403,780073,856249,779994,788347,611129,612652,638953,682685,716494
'17,Sugars and sugar confectionery,539148,451251,491728,514628,597241,727115,765727,751696,730363,972882,1480532,1209312,1019743,930153,743880,862538,838908,701663,709206
'89,"Ships, boats and floating structures",222450,267930,118503,192785,146964,191547,265722,553877,256872,454854,375427,576279,523655,568941,527886,810879,755390,429064,693612
'57,Carpets and other textile floor coverings,371075,364022,388550,459970,501708,519992,517596,541386,500958,604530,660905,725983,680207,649589,546697,570551,601982,631930,611502
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",375749,376149,408743,460938,463779,480419,508692,533995,542933,630488,666287,720489,643761,605622,553073,583936,585710,606510,600794
'55,Man-made staple fibres,352374,313254,417478,429931,407592,434031,495294,560046,405283,523821,726058,624856,598454,598773,557963,550619,551356,611543,579769
'97,"Works of art, collectors' pieces and antiques",232078,222142,205439,301992,308013,325316,319613,451161,279360,270800,204431,238882,284723,322841,418055,514128,570492,615994,561647
'52,Cotton,1015944,862088,947179,997007,831367,802983,769250,797739,519061,681391,1144065,776110,766212,770373,644539,617844,596313,611001,544073
'65,Headgear and parts thereof,252305,258894,291265,321549,348374,352665,348960,430430,425258,420729,512708,535948,537635,544365,531699,513811,500049,540683,541790
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",200508,209304,235062,264754,277514,300103,324936,356043,279213,355043,414694,411889,442149,472554,442116,462892,481517,523508,529586
'92,Musical instruments; parts and accessories of such articles,383677,355035,366307,406060,442018,482166,489215,501646,449993,469711,512539,566146,535896,558217,484113,512209,497898,501473,521177
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,317120,307034,321527,345777,324159,332024,399454,537572,551152,500882,553243,592415,556118,556711,513373,501742,498793,512595,520389
'80,Tin and articles thereof,115115,113504,156786,297198,284742,344133,513396,662800,323374,714414,778074,601032,638741,602199,454952,454482,591952,575033,499647
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",642119,578776,586415,620534,553036,595014,585691,538158,330794,394125,600456,602520,539820,527314,490002,480388,427056,498624,465387
'13,"Lac; gums, resins and other vegetable saps and extracts",210835,214617,250201,296532,358918,316055,287553,299629,258239,270765,339664,393506,374116,357966,327190,317525,343421,390645,357740
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",126876,110647,117073,137360,165187,212355,226908,312217,256862,205525,238420,274487,239815,238403,306088,297849,302288,331231,304621
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",214815,183098,196329,194026,226234,234964,221605,265851,278494,270695,312302,358382,313083,322184,341144,309145,284243,306537,302478
'37,Photographic or cinematographic goods,502830,371779,403842,324561,317876,364221,406803,381872,369921,392903,394115,382242,301476,252924,253169,247538,266976,294572,274126
'01,Live animals,205921,196820,172237,188732,227349,249641,268333,232881,162115,242793,216128,221801,197018,207465,216521,190263,228270,269661,261284
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,138828,135472,148625,161797,175284,183050,207918,248506,230675,244568,273638,263863,275608,259215,230808,215068,208412,211309,218717
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",308139,304933,293814,285198,302087,300433,305727,293288,280770,279425,371866,406275,334735,315560,247920,241485,232798,220992,208513
'41,Raw hides and skins (other than furskins) and leather,415344,297205,346173,360450,327628,334861,357099,306649,202828,262314,288598,340563,309480,335840,295759,258093,245030,223328,192922
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,132676,131503,140417,146743,157363,176238,151700,145774,123195,137263,153968,177822,183184,184744,167444,163095,174702,190972,187488
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,61527,55990,50952,57493,60835,62271,59380,79110,61185,71074,100605,102152,98265,83107,91153,88614,132545,136650,170690
'79,Zinc and articles thereof,88875,40683,63077,77589,103031,170338,264427,148096,85361,114370,267614,96865,87157,109795,109943,93664,147420,159590,137982
'93,Arms and ammunition; parts and accessories thereof,243473,211710,179018,195472,203087,167241,158961,520084,215929,293010,149669,136004,165928,158001,99282,120423,88086,145186,129083
'60,Knitted or crocheted fabrics,93584,85411,96006,101035,101319,104258,105202,110185,90642,114624,132674,140097,156150,150950,117998,109423,108878,120079,118061
'50,Silk,203826,178199,171399,183044,200486,224289,157227,165756,119564,149318,184402,179763,187966,173814,144262,125068,144055,137255,114235
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,83586,70417,79790,81134,83607,88421,104976,118979,99807,118969,116683,116982,106064,119850,116586,121273,122382,117102,113186
'78,Lead and articles thereof,36305,18707,18318,26304,41238,76919,101652,82040,32686,57330,112268,114164,88169,87134,91679,76646,136140,146745,101806
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,64781,65972,67155,79002,84579,77940,73691,88936,60127,71017,91591,81557,88708,91516,89106,84269,83055,92168,83401
'43,Furskins and artificial fur; manufactures thereof,252572,225229,232983,261795,267964,268965,166238,152341,134161,178762,217841,208823,192738,154843,114673,92383,97453,98043,67883
'45,Cork and articles of cork,26157,25743,26937,29547,26120,26328,27160,25868,23007,25708,26694,26102,25235,27903,22503,23485,20967,21653,19233
