Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'22,"Beverages, spirits and vinegar",146205,148263,186467,261072,409610,585782,866278,1137279,1114742,1645629,2556626,3102473,3058402,3159323,4281448,4787186,5279663,6433892,5827888
'76,Aluminium and articles thereof,2232692,2441016,3354057,4930810,5011554,6193593,6745159,6834935,8540303,8795536,9772493,9598255,8702562,8039030,6931158,5943351,6616621,6641146,5794174
'64,"Footwear, gaiters and the like; parts of such articles",329570,304065,373622,474837,541702,608183,726482,1015344,880482,1118265,1553633,1785074,1955258,2293381,2748304,3054525,3650102,4661494,5634520
'75,Nickel and articles thereof,366550,426913,895539,1323200,2176705,3578446,6482464,5061910,5081439,5910433,7373730,4823043,4524506,4097085,5198241,4938185,4623810,5499113,5508564
'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",3649500,4136723,4393027,4637510,4387339,4215062,4287395,4363341,3880428,4611778,5054829,4596226,4372835,4308836,4046924,3944807,4985629,6201171,5265824
'10,Cereals,607388,481759,444356,2217236,1393780,820610,515163,698520,876144,1501286,2015943,4750662,5053759,6174890,9349598,5660730,6400536,5793074,5055560
'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",1786682,2088166,2582998,2975183,3081405,3507281,3805603,4023463,3595911,4427289,4539353,4163141,4312108,4460916,4087996,4216157,4653686,5027415,4999814
'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",451862,567875,758161,1030622,1237017,1497047,1859442,2199780,2079562,2782591,3290609,3409953,3692431,3953108,3809882,3936626,4453452,4913086,4723397
'62,"Articles of apparel and clothing accessories, not knitted or crocheted",738725,765001,784004,792599,814993,868459,1022373,1221966,1018575,1420024,2385177,2662955,3148793,3559322,3694918,3588804,3819597,4173539,4477597
'91,Clocks and watches and parts thereof,788854,837150,938204,1063624,1096881,1105734,1440324,1859544,1571341,2187608,3263771,4149093,3903174,3561232,3483658,3198647,3457926,3821226,4142620
'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",83490,91379,127736,182599,253125,356899,508612,700846,713070,1122977,1687188,1875945,1917131,2051667,2106797,2203043,2627626,3319024,3986175
'23,Residues and waste from the food industries; prepared animal fodder,638871,771588,659178,946478,1305462,1297321,1279256,1864003,1837903,3234535,3102286,3047901,3654224,3980566,4427217,3061745,3397279,3805130,3971986
'21,Miscellaneous edible preparations,181590,179262,311966,475219,305453,322020,376579,466362,483524,681489,864847,966020,1205243,1406882,1788106,2167624,2444630,3254787,3690875
'35,Albuminoidal substances; modified starches; glues; enzymes,443249,504776,610349,787928,884542,1067868,1331549,1543507,1546013,2200102,2667734,2977098,3099363,3241692,3039354,3076994,3346302,3600361,3681992
'41,Raw hides and skins (other than furskins) and leather,3168500,3260860,3765890,4600533,4826639,5567193,5965039,5639531,4462401,5939141,6845256,7124988,8025665,8260979,7498442,5757865,5649445,4778305,3658136
'61,"Articles of apparel and clothing accessories, knitted or crocheted",475352,523263,556562,642249,695456,717047,789904,853704,633170,818220,1187148,1344869,1667714,2065514,2309886,2379909,2798552,3387416,3653043
'31,Fertilisers,1556357,2353471,1763098,2287685,3051433,2484398,2906194,3481222,1992861,2571769,3449553,4024450,3374943,3351122,3928515,2412752,2340903,2732283,3543737
'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",321932,404026,660165,852662,820527,944845,1299778,1526475,1841701,3060824,2780538,2872045,3063736,3373789,3233846,3235811,3699548,3971384,3527753
'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",445896,631811,952125,1329215,1598724,1866892,2180091,2330554,2111868,2764233,3255016,3175656,3210032,3558848,3428844,3208714,3665953,3849874,3506349
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1896988,1831268,1682855,2088764,2147278,2140947,2698303,2620073,2214585,2827484,3840614,3585653,3674376,3384212,3420393,3146254,3632003,4197746,3223409
'81,Other base metals; cermets; articles thereof,187355,197534,242320,420056,652322,818311,969824,1317057,1075757,1496782,1509961,1483585,1541434,1565855,1795828,1802405,3086563,4824243,3123052
'54,Man-made filaments; strip and the like of man-made textile materials,3330170,3332217,3603045,3807661,3775957,3795190,3757162,3651304,3209889,3784203,4062905,3778846,3713279,3527135,3127268,2912904,3012919,3155489,2869036
'37,Photographic or cinematographic goods,459578,567844,720478,896125,980077,1060292,1245991,1513871,1533432,1929457,2167066,2278613,2321811,2273232,2233123,2227770,2369448,2618858,2708183
'95,"Toys, games and sports requisites; parts and accessories thereof",270271,353224,444732,490090,608554,760387,1294637,1193100,1027362,1023395,1436249,1417976,1351289,2072457,1873611,2329720,2099526,2110436,2526781
'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",373849,337115,344726,373697,432917,537661,649458,821363,1049017,1270376,1412258,1536608,1898321,1909708,1676940,1643586,1712565,2076359,2361678
'96,Miscellaneous manufactured articles,392062,385912,485831,615713,675154,718102,804475,831605,775064,949264,1015197,1286834,1471562,1723166,2356137,2363188,2634222,2591080,2360255
'55,Man-made staple fibres,2931721,2995080,3261162,3421497,3257496,2826847,2807089,2520298,2510270,3018440,3598573,3383435,3391698,3067482,2604023,2038882,2376866,2477539,2258012
'79,Zinc and articles thereof,238390,312172,418188,653378,1005866,1580253,1234797,897285,1377377,1217760,1276503,1469475,1671742,1639344,1443786,1170101,2494370,2579502,2093414
'89,"Ships, boats and floating structures",699158,607133,812087,1033425,482277,530756,993045,1288067,2479436,1678196,2040255,1783590,2034918,1318015,1003049,1924200,1880827,2056460,2001674
'24,Tobacco and manufactured tobacco substitutes,267554,243038,307375,292009,383809,463300,540947,787784,843653,790706,1137964,1316016,1459659,2092563,1863737,1727860,1762645,1758782,1906093
'83,Miscellaneous articles of base metal,397911,444274,576831,734894,860295,1104744,1262580,1345440,1193050,1533787,1817710,1796043,1787113,1935169,1700669,1753443,1812289,1940538,1876315
'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",250341,268868,341511,464499,535829,640452,760518,882744,725851,1065226,1344308,1344246,1452561,1668111,1510523,1563744,1671652,1836107,1770983
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",1150722,1195252,1225462,1349827,1450124,1568870,1707916,1727835,1506343,1846784,1994383,1934248,1978197,2015814,1798706,1719794,1788308,1811224,1689740
'17,Sugars and sugar confectionery,376215,279695,215806,336177,451396,617699,485655,424064,476980,1033935,2131929,2543300,2363617,1786013,2080132,1462459,1406623,1422214,1604062
'07,Edible vegetables and certain roots and tubers,209711,194194,241768,404843,523581,755534,800269,584198,1052564,1515542,1823631,2406865,2549352,2579931,2621426,1847951,1992459,2037900,1566071
'20,"Preparations of vegetables, fruit, nuts or other parts of plants",85187,109694,134481,141985,156716,198210,272802,300711,333398,462082,592606,623762,661646,765862,875068,981836,1092934,1399421,1495954
'60,Knitted or crocheted fabrics,1336450,1431997,1640341,1812011,1878256,2152960,2328626,2311296,2137454,2345418,2446813,2360399,2321983,2039465,1849539,1701375,1690900,1638446,1372024
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,80703,95237,135643,188701,185642,246703,221421,233932,301433,451651,540938,579729,802304,963921,952465,892240,970040,1180576,1332187
'69,Ceramic products,159876,146719,223502,307720,301071,339097,438089,446978,416452,586089,743134,656557,688539,778195,703539,787883,1022606,1226916,1280223
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",400846,434152,524624,618740,706884,832578,900025,998570,899152,1126744,1189264,1154517,1194837,1310779,1176329,1170462,1298435,1325561,1240296
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,268463,334566,434861,470770,477302,485862,500505,412573,395577,559636,761017,603228,692468,889430,858667,794095,806096,916881,1057900
'43,Furskins and artificial fur; manufactures thereof,186406,185613,228334,337089,343777,350891,391016,454912,464951,636511,823890,936556,1204391,1287259,1504914,1227302,1241776,1038481,1020131
'09,"Coffee, tea, mat� and spices",21325,23133,27806,32396,41617,53506,77372,101158,85742,150034,232168,306325,256359,342297,397582,667213,730928,632320,952481
'05,"Products of animal origin, not elsewhere specified or included",172827,191635,215635,251253,221492,192781,235084,255232,275512,418158,428529,446619,498148,479410,466016,521991,613006,729225,855051
'97,"Works of art, collectors' pieces and antiques",6121,4633,5717,6548,7073,12366,9719,22072,10765,25765,42153,87950,770754,524116,398176,308692,76576,194044,840462
'18,Cocoa and cocoa preparations,80250,79915,116198,135660,177457,183235,210797,312958,261793,437170,604972,623949,714385,870943,872210,685436,659573,786386,810775
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",242057,385995,447571,345599,482520,1206092,1422042,1447099,1575379,2021232,1984144,1181559,999362,1644070,1350181,1061809,767725,793335,717722
'92,Musical instruments; parts and accessories of such articles,90386,104673,100206,123874,127500,132950,165204,197221,179800,229021,271806,302919,292309,318107,337304,375017,403746,488559,529809
'01,Live animals,34830,53414,117252,219909,108905,63462,73474,104292,140495,269224,376624,499523,432743,835234,551594,409261,363984,412936,497473
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,33230,44110,65643,88338,119314,137800,172581,279822,241058,262066,410386,394320,430252,483373,462577,450716,505006,484756,480681
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,610092,647224,707249,817878,845779,838178,767889,737713,620210,694214,732375,736643,734114,670628,586853,542201,519549,512443,454286
'13,"Lac; gums, resins and other vegetable saps and extracts",31611,36384,51597,58564,62905,74981,89919,110459,120377,120550,158387,203308,223938,234637,227643,213993,255912,313885,412520
'16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",14408,19447,27077,26228,28711,44117,66868,79466,52146,100193,180143,182736,197436,248949,239658,183635,239137,392895,394099
'78,Lead and articles thereof,22131,37010,48310,91945,80350,84381,106737,126692,325591,133873,137833,114578,83540,70557,48265,52758,264634,401412,370565
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,76535,78478,95308,111050,107463,145266,194197,192943,180475,217781,319945,310401,338460,281794,270330,217175,218541,230904,320165
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",22145,32940,45269,51383,68675,69534,83886,90896,90297,103979,128734,136574,173378,189271,217672,226260,280860,292745,269743
'80,Tin and articles thereof,97269,111375,134496,255691,404570,385537,448463,468872,468676,553639,846745,920435,552206,428722,325364,306569,208984,178847,158981
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,64822,44336,72033,87876,67798,98916,86551,78582,102578,201332,243847,193637,185309,199516,196111,203479,174753,143501,143938
'65,Headgear and parts thereof,6820,6222,7362,11077,12690,14426,16813,24356,20804,29141,35725,43255,44945,51943,54622,62943,77699,99608,130045
'57,Carpets and other textile floor coverings,33091,35258,46763,58704,62391,75566,91003,101290,102211,130348,137000,147008,152674,164037,145924,136773,133442,136010,119724
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1973,2009,6028,5185,6260,16399,21440,33188,43922,74138,91451,110349,121282,149776,148617,178088,164244,139936,113975
'50,Silk,111438,96117,109975,139599,136173,127025,110842,116649,109000,124435,112137,95440,86283,69092,59670,56990,50575,53307,56564
'45,Cork and articles of cork,15811,17797,18727,24733,26083,26679,31373,35358,33063,43591,47681,45062,37008,41160,40798,41417,47687,56026,40504
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",7873,8620,5686,6382,7234,8895,9868,7583,5866,9344,11501,14491,12669,11418,12833,12516,14575,15778,18620
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",16864,11198,10954,11203,9464,7677,6916,6436,5725,6165,9617,20742,19413,22031,14077,12355,11986,33276,15671
'93,Arms and ammunition; parts and accessories thereof,6294,4064,2615,2825,2822,2073,2070,2987,4874,3010,7948,9060,4886,6073,7647,13461,7035,7929,10251
