Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'70,Glass and glassware,135571,120755,144106,194768,288667,323507,381370,467913,424463,582206,676042,748653,744697,815852,902091,992555,1178376,1344724,1273437
'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",95440,109846,140466,201676,283153,320236,479931,563515,416238,615002,751063,908463,945845,986352,932907,837569,967057,1180768,1195034
'54,Man-made filaments; strip and the like of man-made textile materials,242915,307870,338092,352017,475707,463002,435431,540452,528387,625336,781434,731013,785496,808551,764550,725959,810373,941697,1058235
'83,Miscellaneous articles of base metal,39854,47253,69007,94225,135394,178735,241485,319400,306557,442253,560950,599088,643368,707948,734066,728163,830392,985993,991105
'55,Man-made staple fibres,91918,128902,132881,161047,182802,199657,233129,286852,288842,370144,539251,476245,626774,716666,682171,589229,650559,925908,940954
'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",37850,48588,68563,100018,126458,179127,221203,309908,256629,341044,479370,555238,512442,533269,599926,752311,755525,1008394,939558
'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",95888,99523,118209,142992,175042,218060,251119,319266,290607,398959,475443,557394,555440,668029,640236,649724,746757,905759,914788
'22,"Beverages, spirits and vinegar",14767,14044,32005,146369,228674,101036,131307,212278,288578,235139,277836,333469,394104,505281,558729,630071,703136,741400,823060
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",139235,150538,169562,215682,373041,375084,437420,539521,482274,607054,750011,737167,750992,776515,734768,690239,793993,882334,805031
'64,"Footwear, gaiters and the like; parts of such articles",21378,22200,34641,46964,83299,120257,139568,172277,146448,255853,315010,358840,408439,432050,477671,530202,628922,745527,753563
'75,Nickel and articles thereof,138530,195710,201965,271808,305268,442484,750632,558441,377683,643628,800260,808979,1056170,1221366,1184379,556486,551743,747861,730887
'09,"Coffee, tea, mat� and spices",74236,132549,99910,134412,199965,174196,206200,277494,276051,316873,423007,461539,499489,663263,744771,747406,810369,758428,690391
'79,Zinc and articles thereof,111960,101021,114205,156007,248189,544841,379552,208306,227370,276893,269184,308511,300476,521902,439222,699746,720785,865364,689745
'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",26451,35449,42521,52028,68883,83673,122506,155144,173152,158137,179623,204697,333961,366758,334818,359173,334605,529308,674661
'23,Residues and waste from the food industries; prepared animal fodder,40951,49251,72060,80579,103280,84093,102224,128663,165240,188664,219861,307269,285689,321286,358661,482820,503750,630368,668726
'62,"Articles of apparel and clothing accessories, not knitted or crocheted",28411,13651,25630,22256,33452,48105,67238,87408,67376,101356,166449,197049,257997,295492,314724,338606,372349,615002,654159
'78,Lead and articles thereof,45297,64909,84752,144235,176981,214300,361225,445564,405204,575904,589699,522171,536535,597517,500371,563702,743375,862343,638059
'96,Miscellaneous manufactured articles,58908,71353,90014,106058,142508,175314,209457,234327,233459,306467,326301,349340,402418,437435,438523,447222,507582,651797,631097
'69,Ceramic products,57715,68699,98636,149750,232815,303310,397413,523868,394275,535303,770444,734906,637264,705033,797525,476226,564963,602104,620319
'95,"Toys, games and sports requisites; parts and accessories thereof",37815,40924,45333,58348,105209,152976,154935,224923,194470,304063,403848,448666,504944,472651,541396,514100,549792,662853,615506
'60,Knitted or crocheted fabrics,41432,44479,40938,52598,93380,101443,129142,144857,162260,226526,342728,366685,380409,446090,475612,499500,548212,577900,561263
'41,Raw hides and skins (other than furskins) and leather,210619,205648,222236,255235,303683,344516,414007,484938,397971,481123,527908,501328,557683,711979,675270,615949,617587,588893,560125
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,67665,54486,70199,121878,96468,106666,113285,183019,241280,267211,342706,384857,388397,454993,555873,453616,431057,498177,545010
'35,Albuminoidal substances; modified starches; glues; enzymes,31380,40461,52532,66505,90315,104358,117859,150382,163613,212622,263713,282272,311068,349807,365014,351513,403268,506015,544148
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",18176,22787,92334,106675,146383,132949,146429,253962,495667,276315,291391,376035,276290,376575,470042,423228,391027,652981,518310
'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",8230,9216,12006,18515,29953,44351,64464,98767,89090,133901,215126,247187,276751,302955,322998,317096,388379,501402,503820
'61,"Articles of apparel and clothing accessories, knitted or crocheted",12455,8421,10892,9489,15451,22223,33248,50302,45427,74619,119370,115447,158698,202963,246863,262428,315760,452560,493050
'81,Other base metals; cermets; articles thereof,51150,47284,71009,78100,112457,135642,170239,231023,185767,205880,269625,273234,283284,301674,287094,251449,373691,486833,459356
'17,Sugars and sugar confectionery,20399,17553,20603,213330,267974,22568,40621,69652,918490,1036277,124128,476472,643821,632287,585470,1003378,1163014,686626,409206
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,33086,63338,62938,76211,83229,123971,114469,90849,133218,161737,269381,263955,274934,287661,356147,347235,311381,326232,387737
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",33915,33548,47038,57608,78979,88314,96748,104099,91677,133383,160585,168650,185584,226925,272755,288744,311558,358929,381672
'91,Clocks and watches and parts thereof,28964,29659,38692,47566,69197,89392,110276,149194,127804,200819,262510,289637,309744,310635,304816,265731,308076,378638,373785
'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",228131,214084,259399,332512,442555,551321,679016,525300,455983,545016,653989,681144,578566,832365,428182,318083,303241,347747,352662
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",132523,188857,228015,238555,270895,264404,325771,320601,220993,343402,430298,399393,378178,409737,362246,331481,347902,385649,300401
'13,"Lac; gums, resins and other vegetable saps and extracts",27713,28414,33304,42677,54762,68850,66205,84989,82596,117469,119142,151210,163142,186856,198084,216962,245217,247739,283602
'18,Cocoa and cocoa preparations,10572,10545,15561,18386,22665,28163,40117,58263,66263,115255,179787,209971,154879,264891,205045,232326,224015,267155,249457
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,24278,37026,53540,59470,83050,92258,93030,96130,104847,105256,129572,142571,158237,176421,198523,184978,198814,204499,230182
'80,Tin and articles thereof,22581,18141,18972,33411,45376,47612,83758,113207,88648,144297,188862,168577,242291,207440,194941,183286,220198,235094,220934
'21,Miscellaneous edible preparations,61117,43382,13351,16289,21816,25219,35069,56346,54691,80484,108368,118788,119895,117997,129338,150272,182889,210470,214177
'50,Silk,143329,204184,242030,280773,413640,351484,395093,373399,393438,372967,349073,325774,235751,218683,200549,208786,250707,208692,209121
'37,Photographic or cinematographic goods,191616,230895,236247,215025,246689,259232,260511,306041,280598,269646,284266,314643,260819,245924,240817,200560,201713,213371,200831
'10,Cereals,2168,539,312,918,2729,312633,1299864,274790,12952,116313,12512,18519,20445,20081,160059,492140,1309775,65464,145029
'57,Carpets and other textile floor coverings,10567,10739,16496,23717,33410,47372,50704,55217,47239,66440,83497,71833,74577,81728,92270,88117,103300,123121,135218
'20,"Preparations of vegetables, fruit, nuts or other parts of plants",10646,13085,17026,18785,20657,27305,37241,40021,43038,62324,69590,76532,75074,77184,72673,81567,96395,117142,118617
'97,"Works of art, collectors' pieces and antiques",690,1150,1349,703,9629,27950,62358,28282,22477,32553,62664,23765,50038,39819,87957,213124,129999,172029,116630
'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",8769,8103,9869,15210,19960,24492,24529,57095,38625,56800,112436,68390,46444,58306,64236,63393,76360,98986,114255
'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",15791,19507,19926,23169,28368,30324,22835,34675,28910,37279,42048,34419,38529,48357,62868,54284,59755,90837,94492
