Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",533231,544338,648607,763752,876550,991752,1159774,1149430,1077410,1285346,1212239,1183596,1350287,1293698,1344937,1401697,1422965,1596638,1536614
'21,Miscellaneous edible preparations,385063,409882,426110,506937,513349,517702,567389,676037,731773,816316,841500,804390,749346,772120,843675,978921,1044283,1337846,1455967
'55,Man-made staple fibres,1358854,1304237,1330372,1376517,1406716,1446002,1625582,1615569,1437513,1756738,2064239,2009737,1986352,1974992,1850943,1352911,1200163,1210867,1220753
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",591328,586332,648381,749839,798490,849718,914796,955990,826871,1002585,1075160,1046060,970097,976126,884507,987830,1040263,1137164,1127989
'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",535722,578107,696868,882637,968133,1032874,1168327,1465718,1134866,1572473,1551518,1504215,1188875,1077008,923503,1070294,1080393,1184398,1105332
'81,Other base metals; cermets; articles thereof,619610,540311,644487,859190,1171675,1442186,1458888,1658064,1141020,1369935,1556957,1578756,1135326,1121726,921939,844600,1037295,1175732,1035958
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",503802,509773,598940,686889,716840,741259,834806,896075,764690,968308,1093208,1075658,917326,914470,850776,892528,954168,986813,970243
'35,Albuminoidal substances; modified starches; glues; enzymes,383263,432777,541461,632955,685290,700812,753633,831370,812828,1062440,1125980,1171827,1039369,1048815,907605,960269,929429,982701,948599
'91,Clocks and watches and parts thereof,1046194,992355,1026058,1056348,950441,947146,907439,969032,747543,1078265,1259622,1339894,1079773,1100608,987508,939321,940548,944912,931603
'22,"Beverages, spirits and vinegar",140307,152853,141842,156496,177014,193555,219442,285465,298153,367661,394890,436946,407569,455949,513527,608989,735425,850215,919568
'83,Miscellaneous articles of base metal,626531,635501,722703,893672,965839,1059808,1159256,1217729,903218,1215298,1235601,1231814,1027056,947370,806302,834930,884671,899032,872236
'75,Nickel and articles thereof,310701,324074,459783,786879,863030,564196,786800,708755,521266,755032,882425,880145,751202,918327,815585,714059,594359,744891,850248
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",542904,428854,363717,712355,1423818,913184,652070,1010282,1035275,681413,737310,753431,783706,679268,898413,1312708,1304791,1636066,759426
'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",158775,159210,168742,189385,206486,219921,258413,327077,387347,456195,369594,357602,370803,441647,524085,647132,604829,677345,718410
'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",286392,300898,374798,435994,488172,527928,559646,868423,628647,725286,826787,827934,714606,764050,764099,740465,749939,731848,681852
'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,139481,206542,298467,418367,527425,577091,743652,845096,773504,1149278,1269176,1142563,1135918,1048001,981017,946977,1043809,1046576,666262
'92,Musical instruments; parts and accessories of such articles,662711,627488,643901,688272,657447,637282,665107,807097,613863,715004,779528,705005,618655,595909,568038,567761,576504,628941,649046
'16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",227043,234465,262513,296670,374842,401805,489903,479816,498796,653256,643590,618758,618332,563084,545097,617196,597261,678236,640117
'60,Knitted or crocheted fabrics,372737,409987,484959,573425,601994,631687,658484,694938,614941,688692,814877,769324,611280,600717,547831,584562,576500,600236,583482
'52,Cotton,932128,985590,1024626,1184471,1063549,1006264,937638,868748,666730,672200,782547,718141,645242,590977,555471,514936,485391,447827,426956
'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",338265,334895,403188,474711,553771,597717,722143,896907,802954,830431,734014,634047,512744,456422,424718,433548,422935,397542,380236
'79,Zinc and articles thereof,90024,107402,89018,105569,114963,314160,353564,267158,303186,301855,283200,348885,304159,273806,348842,284877,386690,407420,367830
'97,"Works of art, collectors' pieces and antiques",105244,51847,40384,66447,56843,85890,124896,170759,112262,137177,165702,171306,265386,197949,313642,369019,305536,408634,361878
'44,Wood and articles of wood; wood charcoal,59993,65887,82770,89897,94902,82551,97623,115258,111972,116505,122205,117060,126104,168409,189478,219628,291089,317693,317599
'02,Meat and edible meat offal,8072,3981,5732,6217,6930,9201,26619,52215,56395,57981,54706,79558,77245,99743,111405,148667,197535,251714,300590
'62,"Articles of apparel and clothing accessories, not knitted or crocheted",219456,192613,189768,227454,206130,202205,211953,226664,195555,208294,245430,239588,205186,205801,207949,249549,238676,262835,281505
