Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'81,Other base metals; cermets; articles thereof,40813,37891,45668,58859,94318,134795,167638,223375,135670,202194,253100,312896,329885,303233,231798,203270,301051,454526,406981
'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",340106,350628,447641,530068,551527,629326,943252,1181793,879728,785853,820062,809777,906685,796110,407188,339785,345071,346169,373746
'17,Sugars and sugar confectionery,1364010,997325,1039713,727015,933358,1279087,1393189,1228866,777909,1505578,2075502,667248,656673,811504,572361,484671,400728,405545,361826
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",59332,64002,83639,105114,155417,212885,284592,327347,353224,296797,372651,413138,395592,404307,256403,277156,326801,368775,357780
'60,Knitted or crocheted fabrics,82494,96312,111255,104671,109659,154588,215600,349801,280377,378023,392656,490500,561825,498264,259911,238253,246099,301735,354171
'91,Clocks and watches and parts thereof,38657,27673,27675,37133,47263,131846,228641,286035,160387,235717,321555,351960,362131,381766,264924,264775,289346,341237,335092
'01,Live animals,17529,25501,32415,47876,76748,248769,357190,445697,470258,319474,553781,662298,413415,259306,233395,169032,208091,308060,301455
'37,Photographic or cinematographic goods,97064,99458,107811,116591,119334,131086,160506,192050,216821,244265,241204,262590,249170,229320,196342,217758,267394,294094,293278
'10,Cereals,228422,165179,211495,460597,245524,374278,298303,467602,227258,216951,371140,500353,631735,524131,320884,343852,357938,327616,278380
'43,Furskins and artificial fur; manufactures thereof,21445,24140,23992,31134,63494,120138,162637,236173,151109,299731,379799,466423,275649,243838,138025,156332,289841,267993,252790
'13,"Lac; gums, resins and other vegetable saps and extracts",35511,40081,45753,42267,43987,58208,81582,130402,117135,134732,150021,157811,149519,161258,161807,186950,200285,238008,232268
'57,Carpets and other textile floor coverings,37530,42803,49772,61855,73890,114015,180010,222762,141657,176035,229710,289781,285519,260593,137760,133136,185425,213987,218496
'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,20261,24175,26899,15544,19996,41695,72855,69389,44622,73044,116623,137527,153643,149712,129638,124685,134954,140427,177356
'79,Zinc and articles thereof,9982,6201,16867,29292,16329,78720,119386,56999,47339,58577,63583,70087,90431,93067,70887,85438,103088,67531,161956
'65,Headgear and parts thereof,22836,19692,28161,25424,20915,35112,61553,84040,71559,116875,155601,212809,184319,182632,111794,107079,133886,155431,155009
'31,Fertilisers,4539,7340,6492,10454,14269,20150,23429,39669,26676,40877,67139,63615,69115,85046,73216,77918,130727,119871,133962
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,54978,52775,78516,74503,56424,60302,75555,104649,81049,122102,137127,203661,149339,129178,89133,85260,103710,127897,129526
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,175643,191310,199213,212091,142751,107993,138294,167818,94666,109084,181892,175827,186083,179262,115354,134749,128565,123220,120696
'92,Musical instruments; parts and accessories of such articles,7871,10850,11607,19843,16898,34773,55135,86515,57648,78567,93869,103850,111603,100971,50500,48679,64702,83078,107868
'75,Nickel and articles thereof,28441,13566,12747,30206,63380,32516,53344,51426,68463,110048,249811,374432,289196,163602,70314,91724,102249,109370,104586
'05,"Products of animal origin, not elsewhere specified or included",18648,21476,25785,28962,39347,49397,52967,58873,116522,134487,136573,116491,96897,73256,55873,49748,78119,98237,73590
'41,Raw hides and skins (other than furskins) and leather,23577,20879,24030,29666,35385,46771,56394,92356,35621,57367,71327,68972,65482,45461,32282,45998,60328,57976,57861
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3013,4628,7392,12069,17849,23847,29374,48406,20589,16421,34971,58756,62974,46319,35263,34774,44680,53827,55359
'45,Cork and articles of cork,7894,4400,4749,6526,6284,15770,15725,34630,28945,50989,59204,64036,56076,51705,38010,41486,39329,43577,51714
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,28325,10010,29320,45421,20057,26163,30586,35150,19402,29963,37838,62940,53718,48212,40563,38546,41724,41588,43915
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",40654,39285,28644,23257,19418,18837,23784,29116,22220,24886,30003,54443,34824,23460,20092,18686,35013,40910,41545
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,2604,4494,3318,5286,7532,14008,18043,36333,34708,49710,46686,47381,47124,53170,34054,29571,33935,39375,40663
'80,Tin and articles thereof,2484,3622,4576,1421,5261,2429,8414,31941,26097,24389,29862,39177,47198,46821,27506,23849,33018,26967,25753
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",13318,19182,19265,22580,16112,24986,32301,37392,23829,50347,49824,54573,40152,31780,18662,15414,19892,27869,24223
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",2340,3250,4231,6077,5597,8729,14419,17091,14070,19286,20028,24256,26571,40687,15679,15195,15854,17355,18331
'78,Lead and articles thereof,23674,23456,25795,19991,25734,34759,52979,34763,10841,5621,4284,7440,9418,5655,5616,5639,6671,14080,15359
'97,"Works of art, collectors' pieces and antiques",786,1946,3695,7973,14637,2808,12733,38286,96396,10915,24637,15545,18361,19164,10573,6488,18189,32145,13617
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,5112,2644,2216,4040,3402,3043,3898,3699,3047,2818,1999,3209,2877,3365,3241,4420,5122,4875,6753
'50,Silk,1757,1186,526,2023,1910,966,1758,2557,4545,3546,7713,24187,9065,26024,3171,3861,3970,3903,4056
'88,"Aircraft, spacecraft, and parts thereof",127558,219775,288778,245874,423605,0,0,0,0,0,0,4783239,5841427,7270980,0,0,0,0,0
'93,Arms and ammunition; parts and accessories thereof,1668,2681,5149,7780,8779,11745,25112,56257,59431,130813,199482,179022,294889,88774,0,0,0,0,0
