Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,1225060,1414146,1623819,2068444,1968644,2242564,2497146,2478858,2201718,2368290,2512509,2174080,2322114,2623221,2554047,2368236,2412144,2469187,2604655
'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",1060787,1179324,1394784,1575060,1707625,1941946,2167997,2439581,2082942,2193048,2367505,2308625,2426960,2629396,2694113,2371248,2493140,2550177,2594605
'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",1564481,1645759,1836132,2204714,2224008,2503209,2783904,2653466,2197535,2406140,2581603,2487564,2618620,2737058,2553573,2460242,2664325,2902718,2499400
'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",1986386,2367215,2414714,2943762,2856889,2910545,3727665,3300782,2579903,2564267,2843415,2765993,2621509,2767487,2631918,2273895,2393281,2498276,2421517
'70,Glass and glassware,1426358,1613438,1799838,2189523,1956575,2035835,2435353,2460281,1871878,2213707,2428544,2203241,2348770,2518013,2448196,2429654,2494181,2439999,2396000
'96,Miscellaneous manufactured articles,870257,968926,989733,1134871,1095783,1153413,1288324,1259074,1135908,1211547,1233116,1897288,2222028,2511468,2239214,2221823,2289455,2349732,2375086
'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",680896,770073,945009,1221096,1308105,1460680,1774496,1707608,1314876,1358272,1589336,1426536,1606668,1864712,1768607,1835974,1904142,2097404,2104005
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",531311,477446,619497,727280,563186,859987,414509,532821,871820,493187,643035,700820,596576,919719,772740,1806928,2270473,1985552,2091177
'91,Clocks and watches and parts thereof,822339,843489,896593,1032598,1023331,1127156,1273290,1358597,1141256,1279413,1543739,1540180,1715959,1883410,2098813,1989960,2001999,1999784,2032561
'15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...,796121,869279,1071512,1217339,1234107,1535314,1864134,2617677,1726796,1806969,2524243,2282226,2218576,2102855,1790667,1693608,2012849,1991022,1974838
'74,Copper and articles thereof,1377421,1316487,1349772,1858412,1907518,3176218,3066038,3019487,1762970,2577009,3012751,2290470,2303486,2168563,1944240,1842073,2079702,2098229,1949456
'69,Ceramic products,948339,1120407,1397503,1677512,1724500,1870191,2191288,2104922,1614720,1707678,1831303,1459664,1601944,2027197,1963141,1777252,1750864,1823538,1938169
'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1847752,1719242,1738896,2087623,2128999,2221911,2374926,2380484,1609211,1868384,1967585,1922302,1991669,2142104,2048721,1892699,1941821,2034167,1899075
'26,"Ores, slag and ash",1791008,1406221,1557045,2055401,2416458,3063137,4025989,4830253,2081947,3317967,4076573,3373584,3875187,3271574,2254820,1742779,1697732,1689222,1753447
'09,"Coffee, tea, mat� and spices",595096,614016,636512,738666,769852,887015,1000969,1196535,1155666,1336660,1696751,1556976,1423645,1563102,1710746,1719017,1803377,1808909,1742406
'10,Cereals,794058,766764,873659,903256,937769,951968,1434907,1767797,1358547,1217401,1401624,1682586,2371331,1919027,1535398,1217650,1546240,1761081,1538849
'75,Nickel and articles thereof,729697,634753,745878,1216895,1256789,1824498,3109893,2217774,848019,1607268,2003907,1599026,1436338,1414042,1251211,1004145,1170004,1516499,1522665
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",968039,1303327,1423147,1699440,1620527,1690987,1905794,1771101,1475846,1717957,1800138,1519443,1699417,1839178,1631478,1591902,1544204,1722929,1507187
'17,Sugars and sugar confectionery,1098410,1130728,1348388,1564910,1661061,1700736,1892533,2062752,1823272,1848429,2013098,1847811,2053970,2006857,1636324,1410836,1529907,1415056,1393261
'57,Carpets and other textile floor coverings,968119,1061828,1217290,1534577,1427779,1529598,1712800,1491333,1134754,1121191,1154206,1101813,1171824,1328013,1243101,1184759,1160732,1179411,1148069
'81,Other base metals; cermets; articles thereof,722556,568328,553717,757569,1018921,1172138,1316897,1410704,794656,1015739,1326421,1175784,1105088,1084980,996633,897079,1069434,1321232,1132764
'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",488433,526137,586100,742101,801189,868005,894280,1042415,773504,883366,1044753,865418,946382,844490,1004906,789805,1090465,962134,1108336
'31,Fertilisers,457933,410767,576152,643473,694513,727960,932648,1806414,834691,1208221,1498868,1307071,1262125,1366299,1132509,924518,936386,1164510,1099415
'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",594464,612921,657678,710933,687752,734049,867557,1193351,1134712,1154217,1180693,1204375,1231974,1187756,1061069,916349,1094795,1098009,1042448
'35,Albuminoidal substances; modified starches; glues; enzymes,481822,498798,576231,663339,653931,787948,811151,803651,710801,726883,877720,807748,901659,966392,865891,824416,885246,933746,991899
'89,"Ships, boats and floating structures",310524,257415,712155,517867,702883,632040,1381173,701713,603376,2936562,1201942,624947,1109649,1504346,1739055,2197056,2167618,1386838,989138
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",452285,473314,587684,669044,737913,779631,911939,875907,747399,831125,947865,777140,808112,855743,805573,722368,756528,801638,778930
'54,Man-made filaments; strip and the like of man-made textile materials,1287898,1214245,1212726,1196880,1018400,948354,966493,871267,639018,738868,918360,822013,886749,981501,885000,787625,838632,851665,748439
'93,Arms and ammunition; parts and accessories thereof,370578,546999,537522,611878,747275,717047,255337,901294,741140,775077,877212,959843,928803,186962,852056,150000,916315,197800,740340
'24,Tobacco and manufactured tobacco substitutes,767527,833552,856409,811449,803102,829555,845667,862798,873260,1376250,2320073,1290586,733760,705669,638798,469834,698196,750495,690963
'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,1077371,959223,1047180,1136423,1152638,1264347,1287259,1340969,805107,1078375,1194408,846370,815777,869652,856225,701604,756911,897218,687288
'01,Live animals,480334,527999,617682,747969,801105,967665,928249,800011,688818,700159,638995,635945,638496,615717,774520,608444,692589,722493,680208
'55,Man-made staple fibres,908954,868191,877347,950599,873721,821074,865255,821790,625444,695273,843610,684884,723731,783086,685824,592760,583825,643537,565110
'37,Photographic or cinematographic goods,1267216,1176830,1149713,1192454,1213504,966187,1061734,1030621,840683,765486,796579,672677,720024,686045,625288,579264,586675,630284,541176
